date,region,bottle_size_ml,plastic_grade,cashback_bdt,market_recycle_price_bdt_per_kg,user_density_per_km2,awareness_index,distance_to_collection_km,rain_mm,campaign,bottles_sold,return_rate_percent,return_count,gross_recycle_value_bdt,cashback_cost_bdt,net_benefit_bdt
2024-01-05,Rangpur,500,3,2.92,58.34,3,0.838,4.38,48.6,0,684,47.54,325,284.41,949.0,-664.59
2025-02-02,Chattogram,1000,1,4.67,72.74,311,0.21,1.25,0.5,0,4397,60.63,2666,5817.75,12450.22,-6632.47
2023-06-24,Mymensingh,2000,3,5.69,77.72,15,0.31,5.13,130.9,0,3064,60.1,1841,8584.95,10475.29,-1890.34
2025-01-25,Sylhet,1000,2,3.65,71.43,18,0.784,2.32,62.9,1,2530,70.64,1787,3829.36,6522.55,-2693.19
2024-12-23,Mymensingh,250,3,1.05,23.6,15,0.812,0.62,0.0,1,1104,48.47,535,94.7,561.75,-467.05
2024-07-17,Sylhet,1000,3,2.69,59.87,47,0.575,0.99,159.3,1,3705,55.01,2038,3660.45,5482.22,-1821.77
2023-02-03,Chattogram,1000,4,2.99,67.08,246,0.23,2.97,8.4,1,540,55.39,299,601.71,894.01,-292.3
2024-09-02,Chattogram,1500,3,2.7,78.92,588,0.261,1.83,140.3,0,1519,47.94,728,2585.42,1965.6,619.82
2023-05-24,Rajshahi,250,2,3.18,42.48,14,0.476,1.85,66.1,0,1821,42.17,768,244.68,2442.24,-2197.56
2025-04-03,Barishal,1000,4,4.16,30.19,5,0.647,2.42,72.1,1,5117,61.72,3158,2860.2,13137.28,-10277.08
2023-08-22,Chattogram,1000,1,1.61,71.18,126,0.357,1.11,58.8,0,660,38.18,252,538.12,405.72,132.4
2023-09-23,Rajshahi,500,4,2.36,39.05,8,0.179,1.57,191.1,0,4226,36.16,1528,895.03,3606.08,-2711.05
2023-02-03,Chattogram,500,5,3.54,55.89,522,0.198,0.68,62.9,0,3678,52.61,1935,1622.21,6849.9,-5227.69
2025-02-15,Rangpur,500,3,2.58,43.39,9,0.467,0.61,88.8,1,3820,50.85,1942,1263.95,5010.36,-3746.41
2024-10-20,Khulna,1500,5,5.96,44.14,97,0.756,0.91,78.0,0,1095,77.45,848,1684.38,5054.08,-3369.7
2023-10-14,Dhaka,1500,4,3.16,63.95,954,0.186,0.58,0.0,0,2241,57.63,1291,3715.18,4079.56,-364.38
2025-02-28,Dhaka,1000,5,5.35,41.69,765,0.433,0.4,63.5,0,3077,73.17,2251,2815.33,12042.85,-9227.52
2024-08-23,Dhaka,500,3,5.48,61.58,550,0.397,0.77,182.9,0,2010,63.57,1278,1180.49,7003.44,-5822.95
2023-09-16,Khulna,500,2,5.18,20.86,38,0.555,2.75,210.1,0,2100,56.31,1183,370.16,6127.94,-5757.78
2025-03-10,Dhaka,2000,4,1.23,39.48,1541,0.281,2.09,84.4,0,2299,37.99,873,2067.96,1073.79,994.17
2023-02-16,Dhaka,2000,2,5.74,39.14,1004,0.597,1.82,52.1,0,1047,65.9,690,1620.4,3960.6,-2340.2
2024-02-01,Mymensingh,1500,2,1.64,64.93,7,0.529,2.39,0.0,0,1035,28.77,298,870.71,488.72,381.99
2023-09-27,Rangpur,1000,2,1.17,38.87,11,0.544,2.87,133.9,1,2816,31.06,875,1020.34,1023.75,-3.41
2024-11-04,Khulna,500,3,3.07,58.0,62,0.584,1.32,24.9,0,1073,52.38,562,488.94,1725.34,-1236.4
2025-05-07,Mymensingh,1500,3,1.97,61.31,10,0.681,1.67,78.5,0,2063,38.01,784,2163.02,1544.48,618.54
2024-07-10,Dhaka,500,4,1.92,59.51,846,0.875,0.87,147.8,0,667,50.45,337,300.82,647.04,-346.22
2023-05-16,Sylhet,500,5,2.44,56.2,15,0.666,2.46,48.5,0,1408,45.21,637,536.99,1554.28,-1017.29
2025-07-23,Sylhet,1000,1,2.24,44.82,38,0.673,1.66,147.0,0,4696,28.88,1356,1823.28,3037.44,-1214.16
2024-12-18,Khulna,250,5,4.42,42.4,37,0.274,2.73,76.6,0,1904,51.28,976,310.37,4313.92,-4003.55
2023-12-10,Chattogram,250,5,1.93,53.88,76,0.689,1.18,0.0,0,3768,42.18,1589,642.11,3066.77,-2424.66
2024-02-28,Khulna,500,1,3.72,23.82,24,0.506,2.22,50.5,0,5311,48.4,2571,918.62,9564.12,-8645.5
2024-12-30,Khulna,500,3,5.93,72.55,56,0.623,0.49,0.0,1,3083,81.27,2506,2727.15,14860.58,-12133.43
2024-06-15,Barishal,1500,4,3.16,69.52,11,0.657,2.74,198.2,0,2223,49.15,1093,3419.34,3453.88,-34.54
2024-04-27,Dhaka,250,3,4.21,40.78,698,0.353,1.98,134.6,0,1523,58.08,885,270.68,3725.85,-3455.17
2024-08-29,Dhaka,250,4,5.85,54.01,1123,0.134,0.76,224.4,0,1409,61.89,872,353.23,5101.2,-4747.97
2024-08-17,Dhaka,250,4,1.69,75.93,785,0.792,0.66,168.2,0,1306,46.35,605,344.53,1022.45,-677.92
2025-05-23,Chattogram,250,3,3.09,36.3,171,0.498,1.92,90.9,0,3536,50.87,1799,489.78,5558.91,-5069.13
2024-04-09,Rajshahi,250,1,5.25,64.55,18,0.055,5.16,62.3,0,1906,49.55,944,457.01,4956.0,-4498.99
2023-01-23,Dhaka,1000,3,5.66,24.96,2157,0.462,0.81,67.6,0,2982,69.93,2085,1561.25,11801.1,-10239.85
2023-08-26,Rangpur,500,1,4.01,51.4,17,0.743,1.11,177.0,0,5188,60.22,3124,2408.6,12527.24,-10118.64
2024-07-06,Chattogram,1000,3,1.72,73.04,100,0.476,0.38,234.5,0,6331,37.19,2354,5158.08,4048.88,1109.2
2024-11-25,Dhaka,2000,4,5.51,53.1,1071,0.592,0.9,0.0,0,2670,78.15,2087,6649.18,11499.37,-4850.19
2023-06-19,Sylhet,1000,3,1.87,56.98,16,0.698,0.87,148.1,1,2661,42.5,1131,1933.33,2114.97,-181.64
2024-06-02,Dhaka,250,5,2.76,74.46,718,0.534,1.04,205.5,1,1422,57.95,824,460.16,2274.24,-1814.08
2024-02-02,Sylhet,250,3,2.88,62.92,14,0.611,1.12,47.4,1,3162,50.01,1581,746.07,4553.28,-3807.21
2023-03-04,Sylhet,1500,4,3.24,61.75,21,0.776,1.08,153.0,0,903,62.47,564,1567.22,1827.36,-260.14
2025-01-24,Dhaka,1000,3,4.95,55.18,682,0.442,1.47,19.7,0,1754,64.69,1135,1878.88,5618.25,-3739.37
2023-09-16,Dhaka,1500,5,5.01,57.98,1657,0.167,1.13,157.9,0,803,65.33,525,1369.78,2630.25,-1260.47
2025-05-28,Chattogram,1500,4,4.6,68.22,158,0.372,2.65,57.0,1,662,66.8,442,1356.9,2033.2,-676.3
2023-04-27,Dhaka,1500,2,1.11,78.75,504,0.43,2.04,68.5,0,2049,39.32,806,2856.26,894.66,1961.6
2024-01-30,Dhaka,1500,5,3.82,67.72,1098,0.299,1.04,44.5,0,825,62.54,516,1572.46,1971.12,-398.66
2024-12-04,Chattogram,1000,3,4.74,62.45,206,0.768,0.61,0.0,0,1124,73.41,825,1545.64,3910.5,-2364.86
2025-01-09,Chattogram,500,1,3.22,28.13,199,0.768,1.57,0.0,0,2220,49.93,1108,467.52,3567.76,-3100.24
2025-06-21,Rajshahi,2000,3,5.72,69.02,25,0.392,1.18,189.0,0,3197,68.64,2194,9085.79,12549.68,-3463.89
2023-01-25,Sylhet,1000,4,5.12,64.16,49,0.485,0.95,44.9,0,6510,74.62,4858,9350.68,24872.96,-15522.28
2025-06-14,Rajshahi,250,3,4.19,66.23,18,0.574,1.97,167.1,0,436,51.93,226,112.26,946.94,-834.68
2025-06-25,Dhaka,1000,3,1.31,33.87,1222,0.371,0.6,198.2,0,896,25.66,230,233.7,301.3,-67.6
2024-05-06,Dhaka,1000,4,4.26,74.21,993,0.469,2.7,19.2,0,438,66.32,290,645.63,1235.4,-589.77
2024-02-16,Rangpur,1500,4,5.56,25.84,11,0.556,0.64,0.2,0,673,71.18,479,556.98,2663.24,-2106.26
2024-01-11,Rajshahi,1000,3,2.9,35.22,11,0.333,1.91,0.0,0,2361,48.47,1144,1208.75,3317.6,-2108.85
2024-03-12,Rangpur,500,2,5.19,59.78,11,0.457,0.46,44.9,0,1603,67.19,1077,965.75,5589.63,-4623.88
2025-05-03,Chattogram,2000,2,2.57,60.42,248,0.621,0.38,113.3,0,533,57.15,305,1105.69,783.85,321.84
2023-09-10,Sylhet,1500,4,3.85,38.8,20,0.731,1.26,218.0,1,2063,68.87,1421,2481.07,5470.85,-2989.78
2024-04-24,Rajshahi,1000,4,4.24,62.09,48,0.261,0.91,0.0,0,4830,56.08,2709,5046.05,11486.16,-6440.11
2024-06-02,Chattogram,500,2,4.39,43.28,128,0.588,1.9,100.9,0,783,56.31,441,286.3,1935.99,-1649.69
2024-01-27,Khulna,500,3,5.41,20.01,51,0.172,0.41,35.1,0,2197,64.36,1414,424.41,7649.74,-7225.33
2023-12-17,Rajshahi,1000,1,2.17,29.76,13,0.81,1.87,6.1,0,5007,42.32,2119,1891.84,4598.23,-2706.39
2024-01-17,Dhaka,250,4,2.31,72.96,1385,0.595,0.4,24.6,0,881,51.07,450,246.24,1039.5,-793.26
2024-05-16,Chattogram,500,1,4.52,33.36,493,0.44,0.67,92.9,0,1543,54.81,846,423.34,3823.92,-3400.58
2025-05-01,Barishal,1000,1,1.89,26.77,18,0.255,1.62,151.0,0,584,21.92,128,102.8,241.92,-139.12
2023-12-03,Mymensingh,1000,1,3.32,60.93,12,0.524,1.99,27.0,0,4219,38.42,1621,2963.03,5381.72,-2418.69
2023-06-30,Chattogram,500,3,1.1,46.44,321,0.672,1.34,214.3,1,2191,39.92,875,609.53,962.5,-352.97
2024-11-19,Chattogram,500,3,1.7,67.8,175,0.631,2.44,12.6,0,1068,37.75,403,409.85,685.1,-275.25
2023-02-20,Dhaka,500,2,4.39,71.69,1336,0.139,2.06,48.3,0,1436,48.39,695,747.37,3051.05,-2303.68
2024-01-29,Sylhet,1000,5,4.74,70.76,31,0.206,2.33,58.3,0,3152,62.95,1984,4211.64,9404.16,-5192.52
2025-07-05,Chattogram,500,2,1.58,38.78,136,0.692,6.17,159.4,0,534,17.34,93,54.1,146.94,-92.84
2025-04-04,Mymensingh,250,3,2.14,50.33,26,0.576,5.64,52.9,0,922,35.87,331,124.94,708.34,-583.4
2024-02-01,Chattogram,1000,5,1.49,59.01,365,0.444,3.12,10.9,0,1909,40.04,764,1352.51,1138.36,214.15
2023-12-29,Chattogram,2000,3,3.17,39.32,157,0.698,1.28,64.8,0,3054,57.16,1746,4119.16,5534.82,-1415.66
2024-06-14,Sylhet,1000,3,1.63,22.47,45,0.368,1.49,209.1,1,2251,25.92,583,393.0,950.29,-557.29
2025-02-17,Rangpur,250,1,3.19,49.74,5,0.406,1.81,0.0,0,594,34.17,203,75.73,647.57,-571.84
2025-07-10,Khulna,500,4,4.66,20.77,53,0.412,2.6,163.1,0,3291,45.89,1510,470.44,7036.6,-6566.16
2024-11-28,Khulna,1500,3,4.42,77.04,45,0.511,2.33,47.2,0,3737,48.57,1815,6292.24,8022.3,-1730.06
2024-10-14,Mymensingh,500,4,2.4,67.8,26,0.738,1.02,142.3,0,3306,34.51,1141,1160.4,2738.4,-1578.0
2024-08-27,Dhaka,1000,2,4.37,31.52,1255,0.517,1.77,176.0,0,1659,59.55,988,934.25,4317.56,-3383.31
2023-08-28,Rangpur,500,3,5.64,37.25,4,0.576,1.75,195.0,0,1098,71.12,781,436.38,4404.84,-3968.46
2023-11-23,Dhaka,500,4,2.74,78.97,1652,0.787,1.03,34.1,0,4496,60.19,2706,3205.39,7414.44,-4209.05
2024-07-25,Barishal,1500,5,2.65,42.41,11,0.505,1.19,159.1,0,1179,42.95,506,965.68,1340.9,-375.22
2025-06-27,Sylhet,1000,1,3.86,67.02,24,0.514,2.02,126.2,0,1798,48.65,875,1759.28,3377.5,-1618.22
2025-01-05,Chattogram,1000,4,2.23,46.81,224,0.85,1.61,0.0,0,3127,55.66,1740,2443.48,3880.2,-1436.72
2023-06-11,Rangpur,500,3,4.26,71.85,7,0.73,2.2,211.5,0,3978,47.73,1899,2046.65,8089.74,-6043.09
2024-08-27,Dhaka,250,3,5.16,62.23,2254,0.771,3.83,184.8,0,987,65.67,648,302.44,3343.68,-3041.24
2024-02-10,Dhaka,1000,2,3.3,21.37,1517,0.826,1.19,0.5,0,4070,66.88,2722,1745.07,8982.6,-7237.53
2025-07-11,Rajshahi,1000,3,4.4,37.66,12,0.462,1.32,122.9,0,1118,54.76,612,691.44,2692.8,-2001.36
2024-11-22,Chattogram,500,3,4.26,53.48,165,0.506,0.38,60.9,0,2868,59.53,1707,1369.36,7271.82,-5902.46
2023-05-09,Sylhet,250,3,1.19,75.57,17,0.482,1.29,40.2,0,2599,42.88,1114,631.39,1325.66,-694.27
2024-01-26,Dhaka,250,1,1.92,26.12,1619,0.684,0.36,57.0,0,1718,51.94,892,174.74,1712.64,-1537.9
2024-10-07,Dhaka,2000,2,5.47,56.07,1070,0.341,0.6,74.8,0,628,78.95,496,1668.64,2713.12,-1044.48
2023-11-29,Dhaka,1000,5,5.69,38.13,743,0.349,1.51,28.3,0,807,70.76,571,653.17,3248.99,-2595.82
2025-01-24,Dhaka,1500,5,4.9,73.36,2061,0.644,0.93,100.0,0,3279,79.1,2594,8563.31,12710.6,-4147.29
2024-04-02,Khulna,500,4,5.61,65.91,54,0.663,1.26,0.0,0,2259,82.47,1863,1841.85,10451.43,-8609.58
2024-04-08,Barishal,2000,2,2.53,42.18,14,0.215,0.51,44.9,0,2418,37.34,903,2285.31,2284.59,0.72
2024-09-13,Mymensingh,250,3,2.24,30.03,14,0.884,1.38,244.0,0,1345,33.37,449,101.13,1005.76,-904.63
2025-05-06,Rangpur,1000,4,2.92,20.69,5,0.301,3.25,117.4,1,1257,40.9,514,319.04,1500.88,-1181.84
2025-07-09,Dhaka,1500,5,1.28,57.27,1375,1.0,3.67,170.4,0,2273,36.99,841,2167.38,1076.48,1090.9
2023-08-26,Khulna,500,3,5.05,44.37,37,0.397,1.37,254.7,0,1301,48.26,628,417.97,3171.4,-2753.43
2025-04-26,Dhaka,500,4,5.92,38.89,1557,0.323,2.69,120.1,0,2253,62.83,1416,826.02,8382.72,-7556.7
2024-04-25,Chattogram,250,5,5.12,79.13,286,0.467,3.41,59.1,0,719,60.73,437,259.35,2237.44,-1978.09
2025-06-19,Rajshahi,250,4,3.77,47.97,19,0.525,3.77,137.1,0,1738,39.99,695,250.04,2620.15,-2370.11
2023-10-08,Dhaka,1000,2,2.48,64.99,1043,0.818,1.94,136.0,0,987,51.15,505,984.6,1252.4,-267.8
2024-10-18,Dhaka,1000,1,1.99,30.64,2134,0.812,0.67,47.5,0,1921,48.47,931,855.78,1852.69,-996.91
2024-05-17,Mymensingh,1000,3,2.82,20.81,7,0.166,2.05,90.0,0,762,26.15,199,124.24,561.18,-436.94
2024-01-05,Khulna,1000,3,4.33,45.05,35,0.333,0.78,89.9,1,4063,62.09,2523,3409.83,10924.59,-7514.76
2025-05-19,Khulna,1000,2,3.24,59.94,70,0.531,1.0,87.2,0,524,50.9,267,480.12,865.08,-384.96
2025-01-24,Dhaka,250,2,5.67,50.4,1991,0.812,0.4,30.4,0,3419,74.26,2539,959.74,14396.13,-13436.39
2024-07-15,Dhaka,500,4,5.27,73.43,1040,0.276,0.78,113.2,0,1313,68.12,894,984.7,4711.38,-3726.68
2023-03-30,Rangpur,2000,3,1.51,46.04,6,0.129,3.92,119.9,0,2530,22.86,578,1596.67,872.78,723.89
2025-04-07,Dhaka,250,3,1.66,38.66,837,0.822,0.69,7.3,0,2264,48.53,1099,318.66,1824.34,-1505.68
2024-12-10,Khulna,1000,3,4.38,74.96,25,0.157,0.87,84.1,0,1136,59.88,680,1529.18,2978.4,-1449.22
2025-05-29,Dhaka,500,3,2.15,44.41,2448,0.481,2.63,12.7,0,1226,45.72,561,373.71,1206.15,-832.44
2024-08-07,Khulna,1000,4,4.96,36.18,42,0.73,0.75,146.9,0,3410,65.23,2224,2413.93,11031.04,-8617.11
2025-03-30,Dhaka,1000,2,3.96,25.86,1324,0.582,2.66,126.7,0,1831,47.58,871,675.72,3449.16,-2773.44
2025-06-19,Rangpur,500,4,2.15,67.6,10,0.265,0.74,237.9,1,1351,36.15,488,494.83,1049.2,-554.37
2023-07-25,Rangpur,500,3,3.39,69.51,16,0.424,1.3,183.8,0,1237,46.57,576,600.57,1952.64,-1352.07
2023-07-24,Barishal,1000,1,3.03,22.0,11,0.554,4.65,165.5,0,1389,38.33,532,351.12,1611.96,-1260.84
2023-04-08,Chattogram,500,4,5.37,41.52,193,0.643,1.01,86.1,0,5215,58.18,3034,1889.58,16292.58,-14403.0
2025-04-23,Rangpur,500,3,1.16,64.99,12,0.424,1.61,1.4,0,4689,32.45,1522,1483.72,1765.52,-281.8
2024-07-25,Rajshahi,1000,3,5.48,76.78,9,0.602,0.53,223.7,0,5364,67.78,3636,8375.16,19925.28,-11550.12
2024-10-25,Chattogram,500,3,4.26,42.67,402,0.592,5.57,55.2,0,5194,51.44,2672,1710.21,11382.72,-9672.51
2025-07-17,Sylhet,1500,3,4.69,72.32,60,0.161,1.3,169.8,0,999,48.78,487,1584.89,2284.03,-699.14
2025-02-06,Dhaka,1000,3,1.01,43.62,1213,0.612,0.33,33.4,0,1718,44.48,764,999.77,771.64,228.13
2024-10-06,Dhaka,250,4,4.14,30.77,755,0.811,3.4,91.1,1,1076,63.18,680,156.93,2815.2,-2658.27
2024-10-18,Barishal,1000,2,3.94,20.21,18,0.175,0.71,97.9,0,3060,42.37,1297,786.37,5110.18,-4323.81
2023-12-09,Dhaka,1000,5,3.69,39.81,1018,0.438,0.99,79.0,1,1464,64.17,939,1121.45,3464.91,-2343.46
2025-03-01,Rajshahi,500,3,4.93,42.71,21,0.544,3.93,130.8,0,1215,54.91,667,427.31,3288.31,-2861.0
2023-12-15,Chattogram,500,2,3.78,76.71,242,0.758,1.37,28.8,0,1242,62.51,776,892.9,2933.28,-2040.38
2023-02-06,Rangpur,500,2,5.29,32.36,6,0.446,1.87,59.4,0,976,55.5,542,263.09,2867.18,-2604.09
2025-04-13,Mymensingh,500,3,2.16,42.93,15,0.582,1.49,114.8,0,2683,36.31,974,627.21,2103.84,-1476.63
2024-07-22,Rangpur,500,3,5.03,21.51,5,0.452,2.46,110.5,0,2376,53.16,1263,407.51,6352.89,-5945.38
2023-06-13,Chattogram,500,1,1.9,65.81,92,0.446,4.69,162.5,0,998,37.27,372,367.22,706.8,-339.58
2024-01-16,Dhaka,500,2,5.07,74.91,1271,0.531,0.72,0.0,0,3091,73.51,2272,2552.93,11519.04,-8966.11
2023-09-17,Khulna,1000,4,5.7,34.27,68,0.694,3.01,181.0,1,2060,72.91,1502,1544.21,8561.4,-7017.19
2024-02-17,Dhaka,1000,1,2.68,45.74,895,0.361,1.61,80.2,1,837,52.72,441,605.14,1181.88,-576.74
2023-10-14,Dhaka,1000,4,3.65,27.33,875,0.543,1.51,111.2,0,787,53.83,424,347.64,1547.6,-1199.96
2023-09-03,Rajshahi,1000,3,4.29,47.41,26,0.478,1.59,212.8,0,859,58.08,499,709.73,2140.71,-1430.98
2025-02-25,Rajshahi,1500,3,1.4,28.0,19,0.426,1.88,14.2,0,3109,22.76,708,892.08,991.2,-99.12
2023-06-18,Mymensingh,1000,3,3.47,51.4,10,0.492,1.73,164.3,1,4612,53.31,2459,3791.78,8532.73,-4740.95
2023-11-05,Dhaka,1000,1,2.8,64.08,1242,0.649,0.72,5.9,0,235,61.06,143,274.9,400.4,-125.5
2024-05-29,Chattogram,500,4,5.36,53.2,222,0.214,0.49,44.2,0,709,68.25,484,386.23,2594.24,-2208.01
2024-04-15,Dhaka,1500,2,5.38,34.71,667,0.356,1.46,103.1,0,4057,55.64,2257,3525.32,12142.66,-8617.34
2023-10-05,Mymensingh,250,3,4.5,41.23,12,0.244,0.99,58.0,0,1338,53.57,717,221.71,3226.5,-3004.79
2025-02-28,Barishal,500,3,4.28,58.31,14,0.859,0.82,0.0,0,3416,65.7,2244,1962.71,9604.32,-7641.61
2025-04-21,Rangpur,1000,2,4.67,55.39,7,0.196,0.66,91.5,0,1731,54.59,945,1570.31,4413.15,-2842.84
2025-01-10,Mymensingh,250,3,2.83,28.21,19,0.213,1.58,32.7,1,2036,40.03,815,172.43,2306.45,-2134.02
2023-04-10,Rajshahi,500,4,3.02,70.7,24,0.341,1.25,91.9,1,3528,55.41,1955,2073.28,5904.1,-3830.82
2023-08-06,Khulna,1000,3,3.77,48.51,40,0.939,3.36,237.9,1,1605,56.15,901,1311.23,3396.77,-2085.54
2024-06-24,Chattogram,1000,5,5.69,29.74,234,0.223,2.26,181.0,0,906,65.96,598,533.54,3402.62,-2869.08
2024-01-29,Rajshahi,1000,4,4.62,27.37,17,0.563,2.0,4.3,1,2445,65.52,1602,1315.4,7401.24,-6085.84
2024-07-13,Khulna,1500,3,3.75,77.93,40,0.699,1.63,154.0,0,1232,54.76,675,2367.12,2531.25,-164.13
2023-12-11,Khulna,250,3,4.85,36.89,41,0.816,4.12,0.0,0,8056,70.02,5641,1560.72,27358.85,-25798.13
2023-09-02,Mymensingh,250,3,2.85,74.52,6,0.369,0.67,149.4,1,1467,44.68,655,366.08,1866.75,-1500.67
2023-09-12,Mymensingh,1000,3,4.65,44.64,13,0.334,3.08,130.0,0,2368,48.43,1147,1536.06,5333.55,-3797.49
2024-10-25,Barishal,500,2,3.05,43.16,15,0.193,2.01,84.7,0,3124,37.83,1182,765.23,3605.1,-2839.87
2024-01-05,Barishal,1000,5,2.4,62.06,36,0.123,1.38,3.0,0,3814,32.13,1225,2280.7,2940.0,-659.3
2025-01-13,Sylhet,500,3,4.05,20.59,35,0.335,0.97,35.1,0,3727,51.23,1909,589.59,7731.45,-7141.86
2025-01-24,Dhaka,1000,3,4.43,40.29,846,0.154,0.92,15.5,1,3725,60.3,2246,2714.74,9949.78,-7235.04
2024-03-11,Dhaka,1000,3,3.3,38.16,570,0.225,0.45,75.8,0,1530,60.23,922,1055.51,3042.6,-1987.09
2023-09-10,Sylhet,1000,3,3.83,72.09,19,0.185,1.08,250.1,1,2853,50.54,1442,3118.61,5522.86,-2404.25
2023-03-26,Barishal,1000,4,4.47,51.75,11,0.268,0.78,125.8,1,437,54.67,239,371.05,1068.33,-697.28
2024-08-23,Dhaka,1000,3,4.84,41.87,906,0.868,0.97,118.4,0,2578,72.64,1873,2352.68,9065.32,-6712.64
2024-08-11,Mymensingh,500,1,5.48,35.96,12,0.671,1.43,155.6,0,2669,62.35,1664,897.56,9118.72,-8221.16
2023-05-21,Dhaka,250,2,2.77,55.43,936,0.738,3.64,4.1,0,2951,52.86,1560,648.53,4321.2,-3672.67
2024-10-20,Chattogram,250,4,5.76,29.1,202,0.301,0.91,63.9,0,3048,61.21,1866,407.25,10748.16,-10340.91
2023-06-22,Sylhet,500,3,4.19,34.77,25,0.602,0.57,193.3,0,3077,61.65,1897,989.38,7948.43,-6959.05
2023-10-05,Dhaka,500,5,4.94,37.62,1107,0.602,5.97,122.9,0,1293,57.97,750,423.22,3705.0,-3281.78
2024-08-14,Dhaka,1000,1,4.5,56.47,766,0.662,1.25,220.9,0,1379,57.06,787,1333.26,3541.5,-2208.24
2024-03-16,Chattogram,500,2,2.03,42.4,134,0.535,1.62,92.7,1,2672,43.83,1171,744.76,2377.13,-1632.37
2025-06-12,Barishal,1000,2,1.36,50.35,12,0.811,2.67,142.7,0,477,35.67,170,256.79,231.2,25.59
2024-05-10,Khulna,1500,3,4.63,59.03,53,0.678,1.57,113.8,0,590,65.94,389,1033.32,1801.07,-767.75
2023-05-05,Sylhet,500,3,3.56,77.38,19,0.333,0.7,82.0,0,1087,46.21,502,582.67,1787.12,-1204.45
2023-08-29,Rajshahi,500,2,4.51,65.89,16,0.091,0.42,187.6,1,1231,45.51,560,553.48,2525.6,-1972.12
2024-10-29,Dhaka,250,3,3.38,44.32,1037,0.578,1.45,158.1,0,2018,43.79,884,293.84,2987.92,-2694.08
2024-12-08,Mymensingh,1000,3,2.56,64.9,12,0.306,1.31,0.0,0,7116,44.18,3144,6121.37,8048.64,-1927.27
2023-08-16,Dhaka,500,2,2.43,76.98,1485,0.849,1.79,263.0,0,1197,49.5,593,684.74,1440.99,-756.25
2023-06-10,Mymensingh,500,3,4.65,49.96,19,0.637,1.23,251.9,0,2271,42.27,960,719.42,4464.0,-3744.58
2023-05-26,Rajshahi,1000,4,2.38,44.63,22,0.502,5.82,82.7,0,526,32.97,173,231.63,411.74,-180.11
2025-03-28,Mymensingh,250,2,4.57,24.68,21,0.553,3.12,87.7,1,1203,51.59,621,114.95,2837.97,-2723.02
2024-10-01,Dhaka,1000,2,2.92,73.54,948,0.767,1.1,51.7,0,2692,52.27,1407,3104.12,4108.44,-1004.32
2024-04-07,Khulna,1000,3,4.85,34.79,62,0.384,0.7,87.6,0,1258,55.62,700,730.59,3395.0,-2664.41
2023-11-03,Dhaka,1000,4,1.71,23.84,860,0.628,3.19,33.7,0,1075,38.2,411,293.95,702.81,-408.86
2023-03-03,Dhaka,250,4,2.02,52.23,1237,0.346,0.56,52.5,0,384,42.09,162,63.46,327.24,-263.78
2023-07-09,Sylhet,1500,3,4.43,70.75,38,0.408,0.61,151.4,0,966,48.71,471,1499.55,2086.53,-586.98
2024-03-06,Dhaka,1000,2,3.8,44.4,1124,0.216,2.77,70.4,0,3628,55.05,1997,2660.0,7588.6,-4928.6
2024-09-12,Rajshahi,500,4,2.02,66.98,13,0.283,1.94,179.6,0,1212,35.27,427,429.01,862.54,-433.53
2024-12-06,Dhaka,500,5,5.51,70.18,563,0.282,0.25,0.0,0,1745,75.73,1321,1390.62,7278.71,-5888.09
2023-11-02,Chattogram,500,3,2.38,47.26,277,0.314,1.15,75.1,0,972,31.12,302,214.09,718.76,-504.67
2024-01-10,Barishal,1500,5,3.11,55.46,12,0.834,2.67,10.1,0,1331,51.05,679,1694.58,2111.69,-417.11
2025-02-28,Khulna,1500,3,2.01,52.03,41,0.897,1.94,18.0,1,3787,52.84,2001,4685.04,4022.01,663.03
2023-09-27,Sylhet,1000,4,2.94,76.35,54,0.487,2.22,187.1,0,1200,49.23,591,1353.69,1737.54,-383.85
2025-07-05,Sylhet,1500,3,3.46,63.53,20,0.265,2.55,169.3,0,981,49.3,484,1383.68,1674.64,-290.96
2025-07-13,Rangpur,250,3,2.48,75.52,12,0.71,1.48,225.6,1,3855,59.97,2312,1309.52,5733.76,-4424.24
2024-03-08,Chattogram,250,2,4.85,33.2,165,0.462,0.58,68.6,0,1603,61.16,980,244.02,4753.0,-4508.98
2025-01-30,Sylhet,1500,4,2.97,38.61,27,0.453,1.13,6.7,0,1326,46.0,610,1059.84,1811.7,-751.86
2023-12-17,Mymensingh,1000,5,4.65,24.25,8,0.042,2.17,54.8,0,1854,52.2,968,704.22,4501.2,-3796.98
2023-11-27,Barishal,1000,3,2.04,49.99,10,0.051,1.39,60.4,1,3444,30.93,1065,1597.18,2172.6,-575.42
2023-09-19,Khulna,1000,3,2.89,72.44,52,0.447,2.63,280.1,1,1794,45.98,825,1792.89,2384.25,-591.36
2023-05-15,Sylhet,2000,2,1.04,39.61,50,0.441,2.46,4.2,0,1007,40.82,411,976.78,427.44,549.34
2025-01-02,Barishal,1000,2,4.79,27.7,15,0.892,0.7,33.1,1,1782,70.24,1252,1040.41,5997.08,-4956.67
2024-11-05,Sylhet,1500,2,4.13,24.11,33,0.368,1.29,57.2,0,546,48.45,265,287.51,1094.45,-806.94
2023-12-06,Dhaka,1000,3,5.09,46.85,3047,0.669,0.97,0.0,0,862,67.06,578,812.38,2942.02,-2129.64
